Category,Category | Sub-Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Period,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Selection,Ship Date,Ship Mode,State,Sub-Category,Type Of Area,Costs,Discount,Profit,Profitable or not?,Quantity,S C P,Sales
Office Supplies,Paper,San Diego,United States,KF-16285,Karen Ferguson,2022-09-27,CA-2014-132451,1,92105,OFF-PA-10004888,Xerox 217,West,5470,Home Office,WEST,2022-05-14,First Class,California,Paper,,10.1088,0.0,9.3312,Yes,3,19.44,19.44
Office Supplies,Paper,San Francisco,United States,EH-14005,Erica Hernandez,2023-11-11,CA-2014-154592,0,94109,OFF-PA-10000062,Green Bar Computer Printout Paper,West,8945,Home Office,WEST,2020-10-06,First Class,California,Paper,,84.0888,0.0,80.7912,Yes,3,164.88,164.88
Office Supplies,Storage,San Francisco,United States,SZ-20035,Sam Zeldin,2022-09-25,CA-2016-113096,1,94122,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",West,5429,Home Office,WEST,2022-05-19,First Class,California,Storage,,34.4322,0.0,12.0978,Yes,3,46.53,46.53
Office Supplies,Storage,Seattle,United States,LB-16795,Laurel Beltran,2023-09-30,CA-2017-118199,0,98105,OFF-ST-10000604,Home/Office Personal File Carts,West,8418,Home Office,WEST,2020-12-14,First Class,Washington,Storage,,78.21,0.0,26.07,Yes,3,104.28,104.28
Office Supplies,Art,San Francisco,United States,PV-18985,Paul Van Hugh,2020-10-06,CA-2016-107216,0,94122,OFF-AR-10001545,Newell 326,West,1099,Home Office,WEST,2023-11-08,First Class,California,Art,,4.9984,0.0,2.0416,Yes,4,7.04,7.04
Office Supplies,Storage,Seattle,United States,LB-16795,Laurel Beltran,2023-09-30,CA-2017-118199,0,98105,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,West,8420,Home Office,WEST,2020-12-13,First Class,Washington,Storage,,64.2816,0.0,2.6784,Yes,4,66.96,66.96
Office Supplies,Paper,Los Angeles,United States,KF-16285,Karen Ferguson,2022-11-28,CA-2016-159016,1,90008,OFF-PA-10004405,Rediform Voice Mail Log Books,West,6014,Home Office,WEST,2022-01-14,First Class,California,Paper,,7.748,0.0,7.152,Yes,5,14.9,14.9
Office Supplies,Paper,San Francisco,United States,CC-12430,Chuck Clark,2020-11-02,CA-2016-163384,0,94122,OFF-PA-10003172,Xerox 1996,West,1292,Home Office,WEST,2023-10-21,First Class,California,Paper,,16.848,0.0,15.552,Yes,5,32.4,32.4
Office Supplies,Paper,Murray,United States,Dp-13240,Dean percer,2021-08-03,CA-2014-129574,0,84107,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",West,2761,Home Office,WEST,2023-05-07,First Class,Utah,Paper,,25.168,0.0,23.232,Yes,5,48.4,48.4
Office Supplies,Supplies,San Francisco,United States,HJ-14875,Heather Jas,2023-10-15,CA-2016-118500,0,94122,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,West,8666,Home Office,WEST,2020-11-11,First Class,California,Supplies,,36.135,0.0,13.365,Yes,5,49.5,49.5
Office Supplies,Paper,Long Beach,United States,SJ-20125,Sanjit Jacobs,2022-10-01,CA-2016-147123,1,90805,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",West,5525,Home Office,WEST,2022-05-05,First Class,California,Paper,,43.3512,0.0,36.9288,Yes,12,80.28,80.28
Office Supplies,Art,Peoria,United States,BC-11125,Becky Castell,2021-05-05,US-2017-120418,0,85345,OFF-AR-10001955,Newell 319,West,2312,Home Office,WEST,2023-07-05,First Class,Arizona,Art,,13.888,0.2,1.984,Yes,1,15.872,15.872
Office Supplies,Art,Salem,United States,SL-20155,Sara Luxemburg,2023-07-10,CA-2017-156391,0,97301,OFF-AR-10003251,Prang Drawing Pencil Set,West,7763,Home Office,WEST,2021-04-21,First Class,Oregon,Art,,1.668,0.2,0.556,Yes,1,2.224,2.224
Office Supplies,Binders,Seattle,United States,NZ-18565,Nick Zandusky,2024-01-03,US-2016-158680,0,98115,OFF-BI-10000145,Zipper Ring Binder Pockets,West,9753,Home Office,WEST,2020-04-17,First Class,Washington,Binders,,1.5912,0.2,0.9048,Yes,1,2.496,2.496
Office Supplies,Appliances,Aurora,United States,DS-13030,Darrin Sayre,2022-04-30,US-2017-125717,1,80013,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,West,4465,Home Office,WEST,2022-10-04,First Class,Colorado,Appliances,,183.568,0.2,26.224,Yes,2,209.792,
Office Supplies,Binders,Los Angeles,United States,HR-14770,Hallie Redmond,2020-09-30,CA-2017-106964,0,90045,OFF-BI-10000320,GBC Plastic Binding Combs,West,1025,Home Office,WEST,2023-11-16,First Class,California,Binders,,7.5276,0.2,4.2804,Yes,2,11.808,
Office Supplies,Binders,Seattle,United States,PB-18805,Patrick Bzostek,2023-12-23,CA-2017-156958,0,98115,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,West,9529,Home Office,WEST,2020-06-07,First Class,Washington,Binders,,6.2748,0.2,3.0212,Yes,2,9.296,9.296
Office Supplies,Paper,Salem,United States,AH-10120,Adrian Hane,2022-10-12,CA-2016-145261,1,97301,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",West,5657,Home Office,WEST,2022-04-07,First Class,Oregon,Paper,,7.8624,0.2,3.7856,Yes,2,11.648,11.648
Office Supplies,Storage,Aurora,United States,DS-13030,Darrin Sayre,2022-04-28,US-2017-125717,1,80013,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",West,4461,Home Office,WEST,2022-10-05,First Class,Colorado,Storage,,176.6208,0.2,-29.4368,No,2,147.184,147.184
Office Supplies,Binders,Los Angeles,United States,RM-19675,Robert Marley,2022-05-26,CA-2017-145219,1,90049,OFF-BI-10001670,Vinyl Sectional Post Binders,West,4621,Home Office,WEST,2022-09-24,First Class,California,Binders,,56.55,0.2,33.93,Yes,3,90.48,90.48
Office Supplies,Binders,San Jose,United States,NF-18595,Nicole Fjeld,2023-12-24,CA-2015-160864,0,95123,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,West,9551,Home Office,WEST,2020-06-03,First Class,California,Binders,,8.655,0.2,5.193,Yes,3,13.848,13.848
Office Supplies,Envelopes,Fort Collins,United States,KN-16705,Kristina Nunn,2021-05-08,CA-2017-138422,0,80525,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,West,2329,Home Office,WEST,2023-07-03,First Class,Colorado,Envelopes,,9.1494,0.2,5.2026,Yes,3,14.352,14.352
Office Supplies,Paper,Mesa,United States,HJ-14875,Heather Jas,2022-02-21,CA-2015-100216,1,85204,OFF-PA-10002968,Xerox 1973,West,4171,Home Office,WEST,2022-11-10,First Class,Arizona,Paper,,37.0008,0.2,17.8152,Yes,3,54.816,54.816
Office Supplies,Paper,Aurora,United States,DS-13030,Darrin Sayre,2022-04-30,US-2017-125717,1,80013,OFF-PA-10003022,Xerox 1992,West,4464,Home Office,WEST,2022-10-04,First Class,Colorado,Paper,,9.1494,0.2,5.2026,Yes,3,14.352,14.352
Office Supplies,Storage,Peoria,United States,BC-11125,Becky Castell,2021-05-05,US-2017-120418,0,85345,OFF-ST-10001809,Fellowes Officeware Wire Shelving,West,2313,Home Office,WEST,2023-07-05,First Class,Arizona,Storage,,264.1002,0.2,-48.5082,No,3,215.592,215.592
Office Supplies,Art,Salem,United States,AH-10120,Adrian Hane,2022-10-12,CA-2016-145261,1,97301,OFF-AR-10004078,Newell 312,West,5656,Home Office,WEST,2022-04-07,First Class,Oregon,Art,,16.352,0.2,2.336,Yes,4,18.688,18.688
Office Supplies,Binders,San Francisco,United States,CC-12430,Chuck Clark,2020-11-02,CA-2016-163384,0,94122,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",West,1291,Home Office,WEST,2023-10-21,First Class,California,Binders,,8.7556,0.2,4.4604,Yes,4,13.216,13.216
Office Supplies,Labels,Salem,United States,AH-10120,Adrian Hane,2022-10-12,CA-2016-145261,1,97301,OFF-LA-10000407,Avery White Multi-Purpose Labels,West,5660,Home Office,WEST,2022-04-07,First Class,Oregon,Labels,,10.7568,0.2,5.1792,Yes,4,15.936,15.936
Office Supplies,Storage,Peoria,United States,BC-11125,Becky Castell,2021-05-05,US-2017-120418,0,85345,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",West,2310,Home Office,WEST,2023-07-05,First Class,Arizona,Storage,,60.7476,0.2,7.7004,Yes,4,68.448,68.448
Office Supplies,Art,Peoria,United States,BC-11125,Becky Castell,2021-05-05,US-2017-120418,0,85345,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,West,2311,Home Office,WEST,2023-07-05,First Class,Arizona,Art,,81.437,0.2,6.603,Yes,5,88.04,88.04
Office Supplies,Binders,San Francisco,United States,NK-18490,Neil Knudson,2021-08-03,CA-2017-126536,0,94110,OFF-BI-10001191,Canvas Sectional Post Binders,West,2763,Home Office,WEST,2023-05-05,First Class,California,Binders,,64.923,0.2,36.917,Yes,5,101.84,101.84
Office Supplies,Binders,San Francisco,United States,NK-18490,Neil Knudson,2020-12-02,CA-2016-141586,0,94122,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",West,1499,Home Office,WEST,2023-10-08,First Class,California,Binders,,11.577,0.2,6.583,Yes,5,18.16,18.16
Office Supplies,Binders,Seattle,United States,LB-16795,Laurel Beltran,2023-09-30,CA-2017-118199,0,98105,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",West,8417,Home Office,WEST,2020-12-14,First Class,Washington,Binders,,101.695,0.2,46.225,Yes,5,147.92,
Office Supplies,Binders,Seattle,United States,SJ-20125,Sanjit Jacobs,2022-10-12,CA-2017-120719,1,98105,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",West,5645,Home Office,WEST,2022-04-08,First Class,Washington,Binders,,23.463,0.2,11.297,Yes,5,34.76,
Office Supplies,Binders,Seattle,United States,PB-18805,Patrick Bzostek,2023-12-23,CA-2017-156958,0,98115,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,West,9525,Home Office,WEST,2020-06-08,First Class,Washington,Binders,,54.548,0.2,29.372,Yes,5,83.92,
Office Supplies,Binders,Seattle,United States,PB-18805,Patrick Bzostek,2023-12-23,CA-2017-156958,0,98115,OFF-BI-10001543,GBC VeloBinder Manual Binding System,West,9528,Home Office,WEST,2020-06-07,First Class,Washington,Binders,,112.2888,0.2,60.4632,Yes,6,172.752,172.752
Office Supplies,Paper,Mesa,United States,HJ-14875,Heather Jas,2022-02-21,CA-2015-100216,1,85204,OFF-PA-10000788,Xerox 210,West,4170,Home Office,WEST,2022-11-10,First Class,Arizona,Paper,,20.2176,0.2,10.8864,Yes,6,31.104,31.104
Office Supplies,Binders,Phoenix,United States,Dp-13240,Dean percer,2022-01-22,CA-2017-163692,1,85023,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,West,4085,Home Office,WEST,2022-11-20,First Class,Arizona,Binders,,13.8807,0.7,-6.0237,No,3,7.857,7.857
Office Supplies,Binders,Aurora,United States,DS-13030,Darrin Sayre,2022-04-30,US-2017-125717,1,80013,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,West,4463,Home Office,WEST,2022-10-05,First Class,Colorado,Binders,,135.6376,0.7,-58.8616,No,4,76.776,
Office Supplies,Binders,Pueblo,United States,LB-16795,Laurel Beltran,2023-06-25,US-2016-157490,0,81001,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",West,7644,Home Office,WEST,2021-05-14,First Class,Colorado,Binders,,21.1576,0.7,-9.1816,No,4,11.976,11.976
Office Supplies,Binders,Pueblo,United States,LB-16795,Laurel Beltran,2023-06-25,US-2016-157490,0,81001,OFF-BI-10002824,Recycled Easel Ring Binders,West,7643,Home Office,WEST,2021-05-14,First Class,Colorado,Binders,,32.824,0.7,-14.92,No,4,17.904,
Office Supplies,Binders,Salem,United States,AH-10120,Adrian Hane,2022-10-12,CA-2016-145261,1,97301,OFF-BI-10001670,Vinyl Sectional Post Binders,West,5655,Home Office,WEST,2022-04-07,First Class,Oregon,Binders,,75.4,0.7,-30.16,No,4,45.24,
Office Supplies,Binders,Colorado Springs,United States,EH-14125,Eugene Hildebrand,2022-01-08,CA-2016-146010,1,80906,OFF-BI-10003638,GBC Durable Plastic Covers,West,3968,Home Office,WEST,2022-12-02,First Class,Colorado,Binders,,73.143,0.7,-32.508,No,7,40.635,
Office Supplies,Binders,Roseville,United States,SN-20560,Skye Norling,2023-09-15,CA-2016-118101,0,48066,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Central,8261,Home Office,CENTRAL,2020-12-28,Same Day,Michigan,Binders,,4.2506,0.0,3.7694,Yes,1,8.02,8.02
Office Supplies,Binders,Lawrence,United States,AG-10765,Anthony Garverick,2023-10-21,CA-2015-113222,0,46226,OFF-BI-10001890,Avery Poly Binder Pockets,Central,8742,Home Office,CENTRAL,2020-10-29,Same Day,Indiana,Binders,,5.5848,0.0,5.1552,Yes,3,10.74,10.74
Office Supplies,Binders,Omaha,United States,LS-16975,Lindsay Shagiari,2020-12-03,CA-2017-108294,0,68104,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Central,1509,Home Office,CENTRAL,2023-10-07,Same Day,Nebraska,Binders,,18.975,0.0,15.525,Yes,3,34.5,
Office Supplies,Storage,Roseville,United States,SN-20560,Skye Norling,2023-09-16,CA-2016-118101,0,48066,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Central,8262,Home Office,CENTRAL,2020-12-28,Same Day,Michigan,Storage,,126.5696,0.0,44.4704,Yes,4,171.04,171.04
Office Supplies,Paper,Roseville,United States,SN-20560,Skye Norling,2023-09-15,CA-2016-118101,0,48066,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Central,8260,Home Office,CENTRAL,2020-12-29,Same Day,Michigan,Paper,,188.1441,0.0,180.7659,Yes,9,368.91,368.91
Office Supplies,Art,Aurora,United States,DP-13390,Dennis Pardue,2023-09-13,CA-2015-129217,0,60505,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Central,8248,Home Office,CENTRAL,2020-12-30,Same Day,Illinois,Art,,33.1056,0.2,3.6784,Yes,2,36.784,36.784
Office Supplies,Paper,Chicago,United States,SU-20665,Stephanie Ulpright,2022-10-04,CA-2017-157966,1,60610,OFF-PA-10001934,Xerox 1993,Central,5570,Home Office,CENTRAL,2022-04-25,Same Day,Illinois,Paper,,9.9144,0.2,5.6376,Yes,3,15.552,15.552
Office Supplies,Paper,Dallas,United States,SR-20740,Steven Roelle,2023-10-09,CA-2016-162222,0,75081,OFF-PA-10003893,Xerox 1962,Central,8572,Home Office,CENTRAL,2020-11-29,Same Day,Texas,Paper,,7.062,0.2,3.21,Yes,3,10.272,10.272
Office Supplies,Storage,Bryan,United States,FM-14290,Frank Merwin,2023-12-04,CA-2017-121160,0,77803,OFF-ST-10002485,Rogers Deluxe File Chest,Central,9227,Home Office,CENTRAL,2020-08-15,Same Day,Texas,Storage,,65.2806,0.2,-12.5286,No,3,52.752,
Office Supplies,Art,Chicago,United States,SU-20665,Stephanie Ulpright,2022-10-04,CA-2017-157966,1,60610,OFF-AR-10000799,Col-Erase Pencils with Erasers,Central,5565,Home Office,CENTRAL,2022-04-26,Same Day,Illinois,Art,,17.2672,0.2,2.1888,Yes,4,19.456,19.456
Office Supplies,Art,Chicago,United States,SU-20665,Stephanie Ulpright,2022-10-04,CA-2017-157966,1,60610,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Central,5567,Home Office,CENTRAL,2022-04-25,Same Day,Illinois,Art,,27.9,0.2,1.86,Yes,5,29.76,29.76
Office Supplies,Binders,Bryan,United States,FM-14290,Frank Merwin,2023-12-03,CA-2017-121160,0,77803,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Central,9225,Home Office,CENTRAL,2020-08-15,Same Day,Texas,Binders,,3.7312,0.8,-2.3232,No,2,1.408,1.408
Office Supplies,Binders,Bryan,United States,FM-14290,Frank Merwin,2023-12-03,CA-2017-121160,0,77803,OFF-BI-10004040,Wilson Jones Impact Binders,Central,9226,Home Office,CENTRAL,2020-08-15,Same Day,Texas,Binders,,10.5672,0.8,-6.4232,No,4,4.144,4.144
Office Supplies,Appliances,Aurora,United States,DP-13390,Dennis Pardue,2023-09-13,CA-2015-129217,0,60505,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Central,8247,Home Office,CENTRAL,2020-12-31,Same Day,Illinois,Appliances,,262.589,0.8,-191.619,No,5,70.97,70.97
Office Supplies,Binders,Bryan,United States,FM-14290,Frank Merwin,2023-12-03,CA-2017-121160,0,77803,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Central,9224,Home Office,CENTRAL,2020-08-15,Same Day,Texas,Binders,,20.724,0.8,-13.188,No,6,7.536,7.536
Office Supplies,Labels,New York City,United States,SU-20665,Stephanie Ulpright,2023-11-05,US-2016-126431,0,10009,OFF-LA-10001474,Avery 477,East,8905,Home Office,EAST,2020-10-10,Same Day,New York,Labels,,16.4862,0.0,14.0438,Yes,1,30.53,30.53
Office Supplies,Labels,New York City,United States,MA-17560,Matt Abelman,2022-02-27,CA-2015-143105,1,10024,OFF-LA-10004093,Avery 486,East,4200,Home Office,EAST,2022-11-01,Same Day,New York,Labels,,3.8743,0.0,3.4357,Yes,1,7.31,7.31
Office Supplies,Labels,New York City,United States,RB-19465,Rick Bensley,2022-12-24,CA-2017-104822,1,10024,OFF-LA-10002034,Avery 478,East,6347,Home Office,EAST,2021-12-16,Same Day,New York,Labels,,12.5205,0.0,12.0295,Yes,5,24.55,
Office Supplies,Paper,New York City,United States,MA-17560,Matt Abelman,2022-02-27,CA-2015-143105,1,10024,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",East,4202,Home Office,EAST,2022-10-31,Same Day,New York,Paper,,22.2912,0.0,18.9888,Yes,6,41.28,41.28
Office Supplies,Paper,New York City,United States,MA-17560,Matt Abelman,2022-02-27,CA-2015-143105,1,10024,OFF-PA-10002254,Xerox 1883,East,4203,Home Office,EAST,2022-10-31,Same Day,New York,Paper,,99.7164,0.0,84.9436,Yes,7,184.66,184.66
Office Supplies,Paper,New York City,United States,SU-20665,Stephanie Ulpright,2023-11-05,US-2016-126431,0,10009,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,East,8907,Home Office,EAST,2020-10-09,Same Day,New York,Paper,,41.283,0.0,33.777,Yes,9,75.06,75.06
Office Supplies,Labels,Philadelphia,United States,PP-18955,Paul Prost,2023-12-16,CA-2015-111864,0,19134,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,East,9432,Home Office,EAST,2020-07-01,Same Day,Pennsylvania,Labels,,3.9114,0.2,1.9926,Yes,2,5.904,5.904
Office Supplies,Paper,Mentor,United States,MG-17680,Maureen Gastineau,2022-05-01,CA-2017-121300,1,44060,OFF-PA-10002606,Xerox 1928,East,4477,Home Office,EAST,2022-10-03,Same Day,Ohio,Paper,,5.808,0.2,2.64,Yes,2,8.448,8.448
Office Supplies,Paper,Mentor,United States,MG-17680,Maureen Gastineau,2022-05-01,CA-2017-121300,1,44060,OFF-PA-10002787,Xerox 227,East,4475,Home Office,EAST,2022-10-03,Same Day,Ohio,Paper,,10.1088,0.2,5.4432,Yes,3,15.552,15.552
Office Supplies,Appliances,Toledo,United States,ML-17755,Max Ludwig,2021-10-03,US-2017-120089,0,43615,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,East,3070,Home Office,EAST,2023-03-23,Same Day,Ohio,Appliances,,580.944,0.2,82.992,Yes,4,663.936,663.936
Office Supplies,Paper,Cleveland,United States,JK-15640,Jim Kriz,2022-08-06,US-2015-137533,1,44105,OFF-PA-10003441,Xerox 226,East,5082,Home Office,EAST,2022-07-10,Same Day,Ohio,Paper,,13.4784,0.2,7.2576,Yes,4,20.736,20.736
Office Supplies,Binders,New York City,United States,AP-10720,Anne Pryor,2023-03-25,CA-2017-143021,0,10011,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",East,6950,Home Office,EAST,2021-10-04,Same Day,New York,Binders,,40.1555,0.2,18.2525,Yes,7,58.408,58.408
Office Supplies,Binders,Philadelphia,United States,FG-14260,Frank Gastineau,2023-07-13,CA-2017-160801,0,19120,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",East,7791,Home Office,EAST,2021-04-15,Same Day,Pennsylvania,Binders,,8.2314,0.7,-3.3894,No,3,4.842,4.842
Office Supplies,Storage,Smyrna,United States,PP-18955,Paul Prost,2020-11-22,US-2016-108504,0,30080,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",South,1383,Home Office,SOUTH,2023-10-16,Same Day,Georgia,Storage,,79.3604,0.0,1.6196,Yes,1,80.98,
Office Supplies,Envelopes,Smyrna,United States,PP-18955,Paul Prost,2020-11-22,US-2016-108504,0,30080,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,South,1388,Home Office,SOUTH,2023-10-16,Same Day,Georgia,Envelopes,,89.0188,0.0,78.9412,Yes,2,167.96,167.96
Office Supplies,Binders,Jonesboro,United States,EH-14005,Erica Hernandez,2022-11-12,CA-2017-133095,1,72401,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,South,5875,Home Office,SOUTH,2022-02-04,Same Day,Arkansas,Binders,,5.1516,0.0,4.3884,Yes,3,9.54,
Office Supplies,Paper,Smyrna,United States,PP-18955,Paul Prost,2020-11-22,US-2016-108504,0,30080,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",South,1391,Home Office,SOUTH,2023-10-15,Same Day,Georgia,Paper,,62.7147,0.0,60.2553,Yes,3,122.97,
Office Supplies,Storage,Smyrna,United States,PP-18955,Paul Prost,2020-11-22,US-2016-108504,0,30080,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",South,1392,Home Office,SOUTH,2023-10-15,Same Day,Georgia,Storage,,152.8956,0.0,1.5444,Yes,3,154.44,154.44
Office Supplies,Paper,Newport News,United States,EH-14125,Eugene Hildebrand,2022-07-19,CA-2016-136126,1,23602,OFF-PA-10004327,Xerox 1911,South,5003,Home Office,SOUTH,2022-07-21,Same Day,Virginia,Paper,,99.632,0.0,91.968,Yes,4,191.6,191.6
Office Supplies,Fasteners,Smyrna,United States,PP-18955,Paul Prost,2020-11-22,US-2016-108504,0,30080,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,South,1385,Home Office,SOUTH,2023-10-16,Same Day,Georgia,Fasteners,,9.261,0.0,0.189,Yes,5,9.45,9.45
Office Supplies,Supplies,Newport News,United States,EH-14125,Eugene Hildebrand,2022-07-19,CA-2016-136126,1,23602,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",South,5002,Home Office,SOUTH,2022-07-21,Same Day,Virginia,Supplies,,49.345,0.0,20.155,Yes,5,69.5,
