Row_ID,Order_Date,Category,City,Country,Customer_ID,Customer_Name,Order_ID,Period,Postal_Code,Product_ID,Product Name,Region,Segment,Selection,Ship_Date,Ship_Mode,State,Sub_Category,Costs,Discount,Profit,Profitable?,Quantity,SCP,Sales
8312,2023-09-23,Furniture,Columbus,United States,BD-11500,Bradley Drucker,US-2017-105935,0,31907,FUR-FU-10002157,Artistic Insta-Plaque,South,Consumer,SOUTH,2020-12-22,Standard Class,Georgia,Furnishings,38.259,0.0,24.461,Yes,4,62.72,62.72
2559,2021-06-22,Furniture,Orem,United States,TM-21010,Tamara Manning,CA-2015-147788,0,84057,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,West,Consumer,WEST,2023-06-03,Standard Class,Utah,Bookcases,1266.174,0.0,140.686,Yes,7,1406.86,512.819
4489,2022-05-02,Office Supplies,Houston,United States,CA-12055,Cathy Armstrong,CA-2015-162621,1,77036,OFF-SU-10003567,Stiletto Hand Letter Openers,Central,Home Office,CENTRAL,2022-10-02,Standard Class,Texas,Supplies,83.808,0.2,-14.688,No,9,69.12,271.35
1405,2020-11-23,Office Supplies,Philadelphia,United States,SD-20485,Shirley Daniels,US-2014-118486,0,19143,OFF-SU-10004498,Martin-Yale Premier Letter Opener,East,Home Office,EAST,2023-10-15,First Class,Pennsylvania,Supplies,12.494,0.2,-2.19,No,1,10.304,10.304
1354,2020-11-12,Office Supplies,San Francisco,United States,LW-16990,Lindsay Williams,CA-2017-162978,0,94109,OFF-PA-10002250,Things To Do Today Pad,West,Corporate,WEST,2023-10-18,Standard Class,California,Paper,9.157,0.0,8.453,Yes,3,17.61,54.835
8303,2023-09-21,Furniture,Los Angeles,United States,GZ-14545,George Zrebassa,US-2017-167318,0,90036,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",West,Corporate,WEST,2020-12-23,Standard Class,California,Chairs,317.058,0.2,45.294,Yes,3,362.352,362.352
7210,2023-04-30,Office Supplies,Phoenix,United States,LC-16930,Linda Cazamias,CA-2016-143476,0,85023,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),West,Corporate,WEST,2021-08-11,First Class,Arizona,Paper,6.578,0.2,2.99,Yes,2,9.568,9.568
5700,2022-10-17,Office Supplies,San Francisco,United States,PG-18895,Paul Gonzalez,CA-2017-148320,1,94109,OFF-PA-10003022,Xerox 1992,West,Consumer,WEST,2022-04-02,Standard Class,California,Paper,18.299,0.0,17.581,Yes,6,35.88,35.88
5379,2022-09-20,Office Supplies,Philadelphia,United States,NB-18655,Nona Balk,CA-2014-125542,1,19134,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,East,Corporate,EAST,2022-05-29,First Class,Pennsylvania,Storage,202.965,0.2,-30.229,No,4,172.736,261.421
6885,2023-03-11,Furniture,Minneapolis,United States,BD-11320,Bill Donatelli,CA-2015-120677,0,55407,FUR-CH-10002320,Hon Pagoda Stacking Chairs,Central,Consumer,CENTRAL,2021-10-10,Standard Class,Minnesota,Chairs,1797.488,0.0,770.352,Yes,8,2567.84,2567.84
7669,2023-06-27,Office Supplies,Everett,United States,MA-17560,Matt Abelman,CA-2015-130974,0,2149,OFF-PA-10000743,Xerox 1977,East,Home Office,EAST,2021-05-11,Second Class,Massachusetts,Paper,20.842,0.0,19.238,Yes,6,40.08,40.08
585,2020-07-01,Office Supplies,Denver,United States,DV-13465,Dianna Vittorini,CA-2017-145233,0,80219,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,West,Consumer,WEST,2023-12-18,Standard Class,Colorado,Binders,11.531,0.7,-4.748,No,7,6.783,6.783
4868,2022-06-30,Office Supplies,Seattle,United States,TT-21070,Ted Trevino,CA-2017-122490,1,98103,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,West,Consumer,WEST,2022-08-14,Standard Class,Washington,Storage,334.563,0.0,10.347,Yes,3,344.91,344.91
7124,2023-04-17,Furniture,New York City,United States,MF-18250,Monica Federle,CA-2015-128013,0,10035,FUR-FU-10000320,OIC Stacking Trays,East,Corporate,EAST,2021-09-03,Standard Class,New York,Furnishings,5.611,0.0,4.409,Yes,3,10.02,10.02
7632,2023-06-24,Furniture,Brownsville,United States,MP-17470,Mark Packer,CA-2014-162089,0,78521,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Central,Home Office,CENTRAL,2021-05-16,First Class,Texas,Chairs,136.395,0.3,-9.093,No,7,127.302,543.726
2668,2021-07-15,Office Supplies,Amarillo,United States,HG-15025,Hunter Glantz,CA-2016-111794,0,79109,OFF-PA-10000474,Easy-staple paper,Central,Consumer,CENTRAL,2023-05-19,Same Day,Texas,Paper,18.783,0.2,9.569,Yes,1,28.352,28.352
6930,2023-03-19,Technology,San Francisco,United States,RD-19900,Ruben Dartt,CA-2016-140382,0,94109,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,West,Consumer,WEST,2021-10-06,Second Class,California,Phones,765.33,0.2,97.014,Yes,7,862.344,862.344
1597,2020-12-11,Furniture,New York City,United States,MY-17380,Maribeth Yedwab,CA-2017-132234,0,10011,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,East,Corporate,EAST,2023-10-01,First Class,New York,Furnishings,372.164,0.0,175.136,Yes,13,547.3,547.3
4569,2022-05-15,Office Supplies,Houston,United States,DB-13660,Duane Benoit,CA-2015-111990,1,77095,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Central,Consumer,CENTRAL,2022-09-29,Standard Class,Texas,Binders,27.761,0.8,-17.285,No,6,10.476,10.476
3374,2021-11-09,Furniture,Hempstead,United States,SO-20335,Sean O'Donnell,CA-2015-161718,1,11550,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",East,Consumer,EAST,2023-01-22,Standard Class,New York,Furnishings,17.064,0.0,11.376,Yes,3,28.44,28.44
5736,2022-10-19,Office Supplies,New York City,United States,JK-15625,Jim Karlsson,CA-2014-111773,1,10024,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",East,Consumer,EAST,2022-03-21,Standard Class,New York,Binders,9.048,0.2,4.872,Yes,3,13.92,13.92
7699,2023-07-03,Office Supplies,Lawrence,United States,BF-11170,Ben Ferrer,CA-2017-151799,0,1841,OFF-ST-10002790,Safco Industrial Shelving,East,Home Office,EAST,2021-05-06,Standard Class,Massachusetts,Storage,71.634,0.0,2.216,Yes,1,73.85,73.85
5050,2022-07-30,Technology,Chicago,United States,DD-13570,Dorothy Dickinson,US-2014-104759,1,60610,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Central,Consumer,CENTRAL,2022-07-14,Standard Class,Illinois,Accessories,65.987,0.2,13.997,Yes,2,79.984,214.322
7471,2023-06-04,Office Supplies,Philadelphia,United States,AC-10615,Ann Chong,CA-2015-100734,0,19143,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,East,Corporate,EAST,2021-06-22,Standard Class,Pennsylvania,Binders,6.437,0.7,-2.861,No,4,3.576,3.576
1305,2020-11-04,Technology,Columbus,United States,CS-12460,Chuck Sachs,US-2017-126179,0,31907,TEC-PH-10001557,Pyle PMP37LED,South,Consumer,SOUTH,2023-10-20,Standard Class,Georgia,Phones,210.218,0.0,77.752,Yes,3,287.97,287.97
2057,2021-02-25,Furniture,Detroit,United States,TP-21130,Theone Pippenger,CA-2017-120376,0,48227,FUR-CH-10002335,Hon GuestStacker Chair,Central,Consumer,CENTRAL,2023-08-06,First Class,Michigan,Chairs,1174.151,0.0,412.539,Yes,7,1586.69,1586.69
8757,2023-10-22,Office Supplies,Columbia,United States,MF-17665,Maureen Fritzler,CA-2016-114307,0,21044,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,East,Corporate,EAST,2020-10-26,Standard Class,Maryland,Appliances,27.13,0.0,10.55,Yes,2,37.68,37.68
8545,2023-10-08,Furniture,Columbus,United States,DS-13180,David Smith,CA-2016-119074,0,31907,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,South,Corporate,SOUTH,2020-12-01,Standard Class,Georgia,Furnishings,11.537,0.0,8.703,Yes,1,20.24,20.24
8868,2023-11-01,Technology,Chicago,United States,SB-20185,Sarah Brown,CA-2014-120411,0,60653,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Central,Consumer,CENTRAL,2020-10-14,First Class,Illinois,Phones,7.645,0.2,3.475,Yes,2,11.12,11.12
3870,2021-12-30,Furniture,San Diego,United States,JF-15355,Jay Fein,CA-2015-132486,1,92105,FUR-CH-10004540,Global Chrome Stack Chair,West,Consumer,WEST,2022-12-09,Second Class,California,Chairs,175.171,0.2,16.797,Yes,7,191.968,191.968
6264,2022-12-17,Office Supplies,Columbus,United States,YS-21880,Yana Sorensen,CA-2017-160724,1,31907,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,South,Corporate,SOUTH,2021-12-22,Standard Class,Georgia,Binders,18.975,0.0,15.525,Yes,3,34.5,34.5
5559,2022-10-03,Office Supplies,North Las Vegas,United States,IL-15100,Ivan Liston,US-2015-114741,1,89031,OFF-PA-10000048,Xerox 20,West,Consumer,WEST,2022-04-26,Standard Class,Nevada,Paper,3.37,0.0,3.11,Yes,1,6.48,6.48
5888,2022-11-13,Office Supplies,Cranston,United States,BP-11050,Barry Pond,CA-2017-151596,1,2920,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",East,Corporate,EAST,2022-01-30,First Class,Rhode Island,Storage,31.642,0.0,11.118,Yes,1,42.76,42.76
1035,2020-09-30,Office Supplies,Cincinnati,United States,AG-10390,Allen Goldenen,CA-2016-109820,0,45231,OFF-BI-10003460,Acco 3-Hole Punch,East,Consumer,EAST,2023-11-16,First Class,Ohio,Binders,4.555,0.7,-1.927,No,2,2.628,2.628
9046,2023-11-20,Technology,Sunnyvale,United States,KM-16225,Kalyca Meade,CA-2017-137463,0,94086,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,West,Corporate,WEST,2020-09-20,Second Class,California,Accessories,144.362,0.0,45.588,Yes,5,189.95,189.95
2114,2021-03-22,Technology,Redlands,United States,SG-20080,Sandra Glassco,CA-2015-164882,0,92374,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,West,Consumer,WEST,2023-07-29,Same Day,California,Phones,1150.058,0.2,145.782,Yes,4,1295.84,1295.84
7336,2023-05-17,Technology,New York City,United States,JK-15625,Jim Karlsson,CA-2015-113152,0,10024,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,East,Consumer,EAST,2021-07-17,Standard Class,New York,Accessories,472.584,0.0,371.316,Yes,2,843.9,843.9
5519,2022-09-29,Furniture,Philadelphia,United States,MS-17980,Michael Stewart,CA-2017-117667,1,19134,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,East,Corporate,EAST,2022-05-05,Standard Class,Pennsylvania,Furnishings,47.922,0.2,6.846,Yes,2,54.768,54.768
5963,2022-11-24,Office Supplies,Los Angeles,United States,MA-17560,Matt Abelman,CA-2014-140732,1,90004,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",West,Home Office,WEST,2022-01-20,Second Class,California,Appliances,5.757,0.0,2.023,Yes,2,7.78,7.78
3092,2021-10-05,Technology,Newark,United States,BH-11710,Brosina Hoffman,CA-2016-112123,0,19711,TEC-PH-10001557,Pyle PMP37LED,East,Consumer,EAST,2023-03-16,Standard Class,Delaware,Phones,350.364,0.0,129.586,Yes,5,479.95,479.95
263,2020-04-19,Technology,Houston,United States,SB-20290,Sean Braxton,US-2014-106992,0,77036,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Central,Corporate,CENTRAL,2024-01-05,Second Class,Texas,Machines,3569.979,0.4,-509.997,No,3,3059.982,3059.982
8279,2023-09-19,Office Supplies,Tampa,United States,LC-16960,Lindsay Castell,US-2016-139262,0,33614,OFF-ST-10001496,Standard Rollaway File with Lock,South,Home Office,SOUTH,2020-12-26,Standard Class,Florida,Storage,400.022,0.2,32.434,Yes,3,432.456,432.456
4245,2022-03-14,Technology,Los Angeles,United States,JD-15895,Jonathan Doherty,CA-2014-138436,1,90036,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,West,Corporate,WEST,2022-10-24,Standard Class,California,Accessories,57.681,0.0,8.619,Yes,3,66.3,66.3
8834,2023-10-28,Office Supplies,Sandy Springs,United States,KF-16285,Karen Ferguson,US-2017-132675,0,30328,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",South,Home Office,SOUTH,2020-10-17,Standard Class,Georgia,Storage,11.632,0.0,3.878,Yes,1,15.51,15.51
3482,2021-11-25,Furniture,Mobile,United States,PJ-19015,Pauline Johnson,CA-2014-124023,1,36608,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",South,Consumer,SOUTH,2023-01-09,First Class,Alabama,Furnishings,6.182,0.0,2.778,Yes,2,8.96,8.96
1291,2020-11-02,Office Supplies,San Francisco,United States,CC-12430,Chuck Clark,CA-2016-163384,0,94122,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",West,Home Office,WEST,2023-10-21,First Class,California,Binders,8.756,0.2,4.46,Yes,4,13.216,13.216
5019,2022-07-21,Technology,Los Angeles,United States,SS-20410,Shahid Shariari,CA-2014-127558,1,90008,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,West,Consumer,WEST,2022-07-19,First Class,California,Accessories,625.701,0.0,146.769,Yes,3,772.47,772.47
3715,2021-12-16,Office Supplies,Olympia,United States,JK-15625,Jim Karlsson,CA-2014-135608,1,98502,OFF-PA-10001954,Xerox 1964,West,Consumer,WEST,2022-12-23,Second Class,Washington,Paper,24.667,0.0,21.013,Yes,2,45.68,45.68
6280,2022-12-18,Office Supplies,Seattle,United States,DK-13375,Dennis Kane,US-2016-139087,1,98105,OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",West,Consumer,WEST,2021-12-21,Second Class,Washington,Binders,8.651,0.2,4.165,Yes,3,12.816,12.816
939,2020-09-16,Office Supplies,Riverside,United States,RP-19270,Rachel Payne,CA-2015-148250,0,92503,OFF-PA-10000289,Xerox 213,West,Corporate,WEST,2023-11-26,Standard Class,California,Paper,6.739,0.0,6.221,Yes,2,12.96,12.96
8636,2023-10-13,Office Supplies,Louisville,United States,JM-16195,Justin MacKendrick,CA-2014-160094,0,40214,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,South,Consumer,SOUTH,2020-11-17,First Class,Kentucky,Art,129.463,0.0,45.487,Yes,5,174.95,174.95
3216,2021-10-16,Office Supplies,San Mateo,United States,VG-21790,Vivek Gonzalez,CA-2017-150189,0,94403,OFF-LA-10002762,Avery 485,West,Consumer,WEST,2023-02-19,First Class,California,Labels,39.845,0.0,35.335,Yes,6,75.18,75.18
9385,2023-12-12,Office Supplies,New York City,United States,SJ-20125,Sanjit Jacobs,CA-2017-100433,0,10009,OFF-PA-10003441,Xerox 226,East,Home Office,EAST,2020-07-13,Standard Class,New York,Paper,13.478,0.0,12.442,Yes,4,25.92,25.92
5165,2022-08-14,Office Supplies,Midland,United States,SC-20020,Sam Craven,CA-2014-121006,1,48640,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Central,Consumer,CENTRAL,2022-06-29,Standard Class,Michigan,Art,2.379,0.0,1.521,Yes,2,3.9,33.827
1931,2021-01-18,Technology,Seattle,United States,VM-21685,Valerie Mitchum,US-2017-101539,0,98105,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,West,Home Office,WEST,2023-08-24,Second Class,Washington,Phones,610.478,0.2,49.498,Yes,3,659.976,659.976
1141,2020-10-12,Office Supplies,La Porte,United States,FH-14275,Frank Hawley,CA-2016-152170,0,46350,OFF-BI-10002072,Cardinal Slant-D Ring Binders,Central,Corporate,CENTRAL,2023-11-03,Second Class,Indiana,Binders,8.69,0.0,8.69,Yes,2,17.38,17.38
2822,2021-08-17,Technology,Anaheim,United States,BD-11620,Brian DeCherney,CA-2017-100202,0,92804,TEC-PH-10002563,Adtran 1202752G1,West,Consumer,WEST,2023-04-25,Standard Class,California,Phones,279.698,0.2,22.678,Yes,3,302.376,360.541
2322,2021-05-06,Office Supplies,Henderson,United States,KC-16255,Karen Carlisle,CA-2015-109470,0,42420,OFF-BI-10004492,Tuf-Vin Binders,South,Corporate,SOUTH,2023-07-03,Second Class,Kentucky,Binders,50.212,0.0,44.528,Yes,3,94.74,94.74
8891,2023-11-04,Office Supplies,Columbia,United States,FC-14245,Frank Carlisle,CA-2016-147256,0,65203,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Central,Home Office,CENTRAL,2020-10-11,Second Class,Missouri,Appliances,1175.83,0.0,751.76,Yes,7,1927.59,1927.59
2689,2021-07-20,Office Supplies,Los Angeles,United States,YC-21895,Yoseph Carroll,CA-2015-153220,0,90032,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",West,Corporate,WEST,2023-05-16,First Class,California,Paper,8.635,0.0,7.065,Yes,5,15.7,15.7
3256,2021-10-18,Office Supplies,Seattle,United States,CC-12220,Chris Cortes,CA-2016-155474,0,98105,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",West,Consumer,WEST,2023-02-10,Standard Class,Washington,Binders,13.266,0.2,6.03,Yes,3,19.296,133.589
7629,2023-06-24,Office Supplies,Phoenix,United States,EM-14095,Eudokia Martin,US-2015-159499,0,85023,OFF-LA-10003121,Avery 506,West,Corporate,WEST,2021-05-17,Second Class,Arizona,Labels,11.151,0.2,5.369,Yes,5,16.52,16.52
2192,2021-04-10,Office Supplies,Seattle,United States,AP-10915,Arthur Prichep,CA-2016-128412,0,98105,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,West,Consumer,WEST,2023-07-20,Standard Class,Washington,Binders,101.728,0.2,51.824,Yes,3,153.552,153.552
6742,2023-02-07,Office Supplies,Chicago,United States,MM-18055,Michelle Moray,CA-2014-144029,0,60623,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Central,Consumer,CENTRAL,2021-10-22,Standard Class,Illinois,Art,10.211,0.2,3.181,Yes,3,13.392,13.392
5178,2022-08-15,Office Supplies,New York City,United States,AJ-10795,Anthony Johnson,CA-2016-123015,1,10024,OFF-BI-10004967,Round Ring Binders,East,Corporate,EAST,2022-06-27,Standard Class,New York,Binders,3.307,0.2,1.685,Yes,3,4.992,4.992
3639,2021-12-12,Furniture,Springfield,United States,PP-18955,Paul Prost,CA-2016-145177,1,45503,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,East,Home Office,EAST,2022-12-29,Standard Class,Ohio,Furnishings,118.63,0.2,29.658,Yes,7,148.288,148.288
6419,2022-12-29,Office Supplies,Tulsa,United States,HW-14935,Helen Wasserman,CA-2016-140130,1,74133,OFF-SU-10001218,Fiskars Softgrip Scissors,Central,Corporate,CENTRAL,2021-12-09,Standard Class,Oklahoma,Supplies,15.811,0.0,6.149,Yes,2,21.96,21.96
538,2020-06-22,Office Supplies,New York City,United States,MP-17470,Mark Packer,CA-2015-147851,0,10009,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,East,Home Office,EAST,2023-12-22,Standard Class,New York,Binders,7.392,0.2,3.36,Yes,4,10.752,10.752
6336,2022-12-24,Office Supplies,New York City,United States,MH-17455,Mark Hamilton,CA-2014-133305,1,10011,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,East,Consumer,EAST,2021-12-17,Standard Class,New York,Binders,11.882,0.2,6.398,Yes,5,18.28,133.589
6784,2023-02-14,Office Supplies,Philadelphia,United States,JC-15775,John Castell,CA-2017-121293,0,19143,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,East,Consumer,EAST,2021-10-18,Second Class,Pennsylvania,Supplies,33.505,0.2,4.247,Yes,3,37.752,37.752
57,2020-02-12,Office Supplies,Troy,United States,TB-21055,Ted Butterfield,CA-2016-111682,0,12180,OFF-PA-10001569,Xerox 232,East,Consumer,EAST,2024-01-21,First Class,New York,Paper,16.848,0.0,15.552,Yes,5,32.4,32.4
4212,2022-03-01,Office Supplies,Richmond,United States,PF-19120,Peter Fuller,CA-2014-166457,1,40475,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",South,Consumer,SOUTH,2022-10-30,Second Class,Kentucky,Paper,5.181,0.0,4.239,Yes,3,9.42,9.42
3299,2021-10-24,Technology,San Francisco,United States,MW-18235,Mitch Willingham,CA-2017-136308,0,94122,TEC-MA-10000488,Bady BDG101FRU Card Printer,West,Corporate,WEST,2023-01-29,Same Day,California,Machines,1703.979,0.2,215.997,Yes,3,1919.976,1919.976
683,2020-07-26,Office Supplies,New York City,United States,DJ-13630,Doug Jacobs,CA-2016-164511,0,10024,OFF-ST-10004507,Advantus Rolling Storage Box,East,Consumer,EAST,2023-12-12,Standard Class,New York,Storage,50.078,0.0,18.522,Yes,4,68.6,68.6
9213,2023-12-03,Furniture,San Francisco,United States,DJ-13420,Denny Joy,CA-2014-144071,0,94110,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,West,Corporate,WEST,2020-08-18,Standard Class,California,Furnishings,28.714,0.0,11.166,Yes,2,39.88,39.88
5123,2022-08-09,Office Supplies,Lafayette,United States,KB-16585,Ken Black,CA-2014-149538,1,70506,OFF-PA-10003797,Xerox 209,South,Corporate,SOUTH,2022-07-05,Standard Class,Louisiana,Paper,10.109,0.0,9.331,Yes,3,19.44,19.44
6765,2023-02-12,Technology,Chicago,United States,RL-19615,Rob Lucas,CA-2016-144764,0,60623,TEC-MA-10003230,Okidata C610n Printer,Central,Consumer,CENTRAL,2021-10-20,Standard Class,Illinois,Machines,1382.37,0.3,-19.47,No,3,1362.9,1362.9
4683,2022-06-06,Technology,Raleigh,United States,MV-18190,Mike Vittorini,CA-2016-127698,1,27604,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,South,Consumer,SOUTH,2022-09-16,Same Day,North Carolina,Phones,777.535,0.2,86.393,Yes,9,863.928,863.928
4609,2022-05-25,Office Supplies,Rochester,United States,MS-17770,Maxwell Schwartz,CA-2015-135020,1,14609,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",East,Consumer,EAST,2022-09-25,Standard Class,New York,Binders,4.039,0.2,2.057,Yes,2,6.096,6.096
4874,2022-07-02,Office Supplies,Houston,United States,KL-16645,Ken Lonsdale,CA-2017-164042,1,77095,OFF-ST-10002301,Tennsco Commercial Shelving,Central,Consumer,CENTRAL,2022-08-13,Standard Class,Texas,Storage,60.41,0.2,-11.594,No,3,48.816,261.421
14,2020-01-29,Office Supplies,Seattle,United States,IM-15070,Irene Maddox,CA-2016-161389,0,98103,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,West,Consumer,WEST,2024-01-26,Standard Class,Washington,Binders,275.384,0.2,132.592,Yes,3,407.976,407.976
